AC;ACRELÂNDIA;OFICIAL DE REGISTRO DE IMÓVEIS DE ACRELÂNDIA - AC;MILIANE GOMES;Rua Geraldo Barbosa;766;69945-000;Centro;68;32351080;ofunicodeacrelandia@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo / Intimação-Consolidação;
BA;LENÇÓIS;1º OFICIAL DE REGISTRO DE IMÓVEIS DE LENÇÓIS - BA;RAFAEL MENNA BARRETO VON GEHLEN;Rodovia Ba-144;0;46960-000;Encontro dos Rios;75;99957-7033;registrodelencois@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;LICÍNIO DE ALMEIDA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE LICÍNIO DE ALMEIDA - BA;JOSE RUBENS DA SILVEIRA FILHO;Rua Licínio de Almeida;0;46330-000;Centro;77;99130-2474;licinioregistros@gmail.com;  www.cartoriodejacaraci.webnode.com;Certidão Digital / e-Protocolo;
BA;LIVRAMENTO DE NOSSA SENHORA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE LIVRAMENTO DE NOSSA SENHORA - BA;CÉLIA DE CASTRO MEIRA;Avenida Presidente Vargas;257;46140-000;Centro;77;77344-4199;ca.cri.lto@hotmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;LUÍS EDUARDO MAGALHÃES;1º OFICIAL DE REGISTRO DE IMÓVEIS DE LUÍS EDUARDO MAGALHÃES - BA;GREG VALADARES GUIMARÃES BARRETO;Rua Vânia Aparecida Santos Ribeiro;733;47864-098;Mimoso do Oeste;77;3639-8054;atendimento@rilem.com.br;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MACARANI;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MACARANI - BA;ELIZANGELA DE BARROS OLIVEIRA SANTANA&nbsp;;;;;;;;;;
BA;MACAUBAS;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MACAÚBAS - BA;FERNANDO ROGÉRIO GONÇALVES AMORIM;Rua Dois de Julho;11-B;46500-000;Centro;77;99965-6431;amorim-adv@outlook.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MACURURÉ;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MACURURÉ - BA;HUMBERTO CIUFFI RODRIGUES FILHO;Avenida ANTÔNIO CARLOS MAGALHÃES;36;48650-000;Centro;75;998467783;registromacurure@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MADRE DE DEUS;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MADRE DE DEUS - BA;ADRIANA DE SOUZA VIDAL;Rua Deijair Maria Pinheiro;128;42600-000;Centro;71;3604-5153;cartoriovidal@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MAIRI;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MAIRI - BA;MONA LISA DE AQUINO SOUZA;Rua J. J. SEABRA;57;44630-000;Centro ;74;3632-3307;cartoriomairi@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MALHADA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MALHADA - BA;JOAO HENRIQUE SILVEIRA LEITE;Rua Prefeito Geraldo Pedro;22;46440-000;Centro;77;3691-2069;cartorioimoveismalhada@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MARACAS;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MARACAS - BA;LILIAN NERY ROCHA E SILVA;Rua Desembargador Julio Virgínio;66;45360-000;Centro;73;35333582;cartoriomaracasba@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MARAGOGIPE;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MARAGOGIPE - BA;RAFAEL DOS SANTOS RAMOS RUSSO;Rua Monsenhor Adolfo Cerqueira;3;44420-000;Centro;75;3526-1322;rimaragogipe@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MARAU;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MARAU - BA;ELOY LUIZ NERY CAMPELO;Avenida Beira Mar;125;45520-000;Centro;73;999818418;cartimoveismarau@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MARCIONÍLIO SOUZA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MARCIONÍLIO SOUZA - BA;DAIANA TANAN DA SILVA NUNES;Praça Olegário Ferreira;302;46780-000;Centro;75;3340-2033;cartoriomarcionilio@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MATA DE SÃO JOÃO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MATA DE SÃO JOÃO - BA;PEDRO PONTES DE AZEVEDO;Rua Laurindo Régis;548;48280-000;Centro;71;3635-1011;atendimento@registrodeimoveismsj.com.br;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / e-Protocolo;
BA;MEDEIROS NETO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MEDEIROS NETO - BA;TASMÂNIA DA SILVA OLIVEIRA MANTIOLHE&nbsp;;;;;;;;;;
BA;MIGUEL CALMON;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MIGUEL CALMON - BA;NEUSA MARIA ARIZE PASSOS;Avenida JOSE OTAVIO DE SENA;316;44720-000;Centro;74;99810-3601;imoveismcalmon@hotmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MILAGRES;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MILAGRES - BA;OLGA RIBEIRO SANTOS;PRACA OTAVIANO TELES BARRETO;198;45315-000;Centro ;75;98284-7718;rimilagres@hotmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MONTE SANTO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MONTE SANTO - BA;RODRIGO CARNEIRO DE ALBUQUERQUE RESENDE;Rua Manoel Novaes;62;48800-000;Centro;75;9996-2186;cartorioderidemontesanto@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MORPARÁ;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MORPARÁ - BA;DOMINIQUE OLIVEIRA NOVAES TEIXEIRA;Rua Clemente Mariani;179;47580-000;Centro;77;981428579;cartoriosmorpara@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MORRO DO CHAPEU;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MORRO DO CHAPEU - BA;BRUNO MACHADO TAVARES;Rua Ruy Barbosa;42;44850-000;Centro;74;36532765;cartorioregmc@outlook.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MUCUGÊ;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MUCUGÊ - BA;FERNANDO MARTINS MONTENEGRO GOMES;Travessa da Rua da Várzea;0;46750-000;Centro;75;98213-8811;rimucuge@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;MUCURI;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MUCURI - BA;LUIZ CARLOS SÁ NOGUEIRA&nbsp;;;;;;;;;;
BA;MUNDO NOVO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MUNDO NOVO - BA;MONA LISA DE AQUINO SOUZA OLIVEIRA&nbsp;;;;;;;;;;
BA;MURITIBA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MURITIBA - BA;YASMINE COELHO KUNRATH&nbsp;;;;;;;;;;
BA;MUTUIPE;1º OFICIAL DE REGISTRO DE IMÓVEIS DE MUTUIPE - BA;RICARDO BASTO DA COSTA COELHO FILHO;Rua Bernardo Sampaio;5;45480-000;Centro;75;3635-2503;registromutuipe@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;NAZARE;1º OFICIAL DE REGISTRO DE IMÓVEIS DE NAZARÉ - BA;MICHAEL ISOPPO COELHO&nbsp;;;;;;;;;;
BA;NILO PECANHA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE NILO PEÇANHA - BA;JERÔNIMO BARBOSA DE SOUZA NETO;Rua Rua Nova;26;45440-000;Centro;75;99969-2527;cartoriosouzaneto@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;NORDESTINA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE NORDESTINA - BA  - ativo;CAMILA BARROS PEREIRA TOJAL;Rua João Soares Moura;12;51021-104;Centro ;75;74981063010;nordestinari@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;NOVA CANAA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE NOVA CANAÃ - BA;JORGE LUIS DE LIMA BRANCO;Rua Santos Dumont;2;45270-000;Centro;73;32072043;crinovacanaa@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;NOVA FATIMA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE NOVA FÁTIMA - BA;ISIS MOTA MASCARENHAS&nbsp;;;;;;;;;;
BA;NOVA SOURE;1º OFICIAL DE REGISTRO DE IMÓVEIS DE NOVA SOURE - BA  - ativo;KLESIANY CELESTINO FRAGA CARVALHO&nbsp;;;;;;;;;;
BA;NOVA VIÇOSA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE NOVA VIÇOSA - BA;EDVAR AUGUSTO AZEREDO MARILY;Rua Cruzeiro do Sul;121;45920-000;Veraneio;73;3208-1110;cartorioimoveisnv@hotmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;OLINDINA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE OLINDINA - BA;ANDERSON DRUCK DA COSTA;Rua Luis Viana;240;48470-000;Centro;75;998289223;riolindina@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;OLIVEIRA DOS BREJINHOS;1º OFICIAL DE REGISTRO DE IMÓVEIS DE OLIVEIRA DOS BREJINHOS - BA;MARCIO BARROS DE OLIVEIRA;Rua Daniel Leite;223;47530-000;Centro;77;998587718;regimoveisbrejinhos@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PALMAS DE MONTE ALTO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PALMAS DE MONTE ALTO - BA;LÍLIAN REJANE SANTOS;Praça Da Bandeira;352;46460-000;Centro;77;99867-4163;registropma@yahoo.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PALMEIRAS;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PALMEIRAS - BA;FRANCISCO DA MOTTA MACEDO NETO&nbsp;;;;;;;;;;
BA;PARAMIRIM;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PARAMIRIM - BA;SUZANA MARTINS GUEDES;Avenida Avenida Macaúbas;25;46190-000;Centro;77;99818-6573;cartorioparamirim@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PARATINGA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PARATINGA - BA;THIAGO AMORIM BARCELOS;Rua DR MANOEL NOVAIS;1140;47500-000;Centro ;77;3664-2502;riparatinga@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PARIPIRANGA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PARIPIRANGA - BA;SEBASTIAO FREIRE DO NASCIMENTO JUNIOR;PRACA Pedro Rabelo de Matos;6;48430-000;Centro ;75;3279-2214;cartorioparipiranga.ba@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PAULO AFONSO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PAULO AFONSO - BA;MARIA LENY BATISTA BARROS DE FREITAS;Rua SANTOS DUMONT;77;48605-146;Centro ;75;3282-1641;registropauloafonso@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PAULO AFONSO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SANTALUZ - BA;HAMILTO VILLAR DA SILVA FILHO;Rua LANDULFO ALVES;55;48880-000;Centro ;75;3265-2566;cartoriorisantaluz@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PE DE SERRA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PÉ DE SERRA - BA;RAFAEL DE ALMEIDA RIBEIRO&nbsp;;;;;;;;;;
BA;PIATA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PIATÃ - BA;MARCIO BARROS DE OLIVEIRA&nbsp;;;;;;;;;;
BA;PILÃO ARCADO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PILÃO ARCADO - BA;DAIANA TAISE PAGLIARINI;Rua Felix Nunes;20;47240-000;Centro;74;999209409;imoveispilao@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PINDAI;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PINDAÍ - BA ;GABRIEL DE ANDRADE VERZOLA LACERDA;Rua da Esperança;;46360-000;Centro ;77;981116656;registrodeimoveispindai@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PINDOBACU;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PINDOBAÇU - BA;DALTON CAVALCANTI REIS;Rua Regis Pacheco;272;44770-000;Centro;74;981172772;imoveispindobacu@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PIRITIBA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PIRITIBA - BA;MONA LISA DE AQUINO SOUZA;Rua Francisco Carlos Mota;n.30;44830-000;Centro;74;3628-2305;ri.piritiba@hotmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PLANALTO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PLANALTO - BA;FELIPE AUGUSTO CASSARO PRETTI;Rua Rui Barbosa;480;45190-000;Centro;77;34342584;cartorioplanaltoba@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;POCOES;1º OFICIAL DE REGISTRO DE IMÓVEIS DE POCOES - BA;FELIPE AUGUSTO CASSARO PRETTI;Avenida Olímpio Lacerda Rolim;n. 62;45260-000;Centro;77;999178544;registrodeimoveispocoes@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;POJUCA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE POJUCA - BA;VILSO PIAS JÚNIOR;Rua 15 de Novembro;56;48120-000;Centro;71;999639700;cartoriopiasjr@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PORTO SEGURO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PORTO SEGURO - BA;VIVALDO AFFONSO DO REGO;Rua Dois de Julho;100;45810-000;Centro;73;3288-2166;rgiportoseguro@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;POTIRAGUA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE POTIRAGUÁ - BA;MARCELO SERRANO SOUZA;PRAÇA Castro Alves;220;45790-000;Centro;73;32852178;ritdpotiragua@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PRADO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PRADO - BA;ANTONIO SERGIO DE JESUS LIMA&nbsp;;;;;;;;;;
BA;PRESIDENTE DUTRA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PRESIDENTE DUTRA - BA - ativo;DIEGO PETER PETERLE;Avenida Manoel Novais;57;44930-000;Centro;74;99918-7485;cartoriopresidentedutra@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;PRESIDENTE JANIO QUADROS;1º OFICIAL DE REGISTRO DE IMÓVEIS DE PRESIDENTE JANIO QUADROS - BA;MATEUS ALVARES DIAS;Praça Dos Trabalhadores;40;46250-000;Centro;77;98803576;ri.janioquadros@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;QUEIMADAS;1º OFICIAL DE REGISTRO DE IMÓVEIS DE QUEIMADAS - BA;CAMILA BARROS PEREIRA TOJAL;Rua BARÃO DO RIO BRANCO;67;48860-000;Centro ;75;3644-1418;riqueimadas@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;QUIXABEIRA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE QUIXABEIRA - BA;PEDRO ÍTALO DA COSTA BACELAR&nbsp;;;;;;;;;;
BA;REMANSO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE REMANSO - BA;DAIANA TAISE PAGLIARINI;Rua Rui Ribeiro;61;47200-000;Quadra 06;74;3535-1955;imoveisremansobahia@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;RETIROLANDIA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE RETIROLÂNDIA - BA;MARIA APARECIDA RODRIGUES OLIVEIRA;Rua JOÃO ARAÚJO;47;48750-000;Centro ;75;3202-1337;ri.retirolandia@yahoo.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;RIACHÃO DAS NEVES;1º OFICIAL DE REGISTRO DE IMÓVEIS DE RIACHÃO DAS NEVES - BA;YURI DAIBERT SALOMAO DE CAMPOS;Rua Rui Barbosa;533;47970-000;Centro;77;3624-2437;cartorioriachaodasneves@yahoo.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;RIACHÃO DO JACUÍPE;1º OFICIAL DE REGISTRO DE IMÓVEIS DE RIACHÃO DO JACUÍPE - BA;TONILLA LIMA ALMEIDA MIDLEJ;Rua 15 DE JANEIRO;247;44640-000;BARRA DO VENTO;75;9870-4998;cartorio.riachaodojacuipe@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;RIACHO DE SANTANA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE RIACHO DE SANTANA - BA;KADMO SILVA RIBEIRO;Travessa Canindé;0;46470-000;Centro;77;3457-2266;imoveis.riacho@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;RIBEIRA DO POMBAL;1º OFICIAL DE REGISTRO DE IMÓVEIS DE RIBEIRA DO POMBAL - BA;MARIA ROSANGELA LIMA COSTA MOREIRA;Avenida Deputado Antonio Brito&nbsp;;;;;;;;;
BA;RIO DE CONTAS;1º OFICIAL DE REGISTRO DE IMÓVEIS DE RIO DAS CONTAS - BA;CÉLIA DE CASTRO MEIRA;Travessa Nossa Senhora Santana;0;46170-000;Centro;77;98103-5924;cartorior3@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;RIO DO ANTONIO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE RIO DO ANTONIO - BA;GABRIEL DE ANDRADE VERZOLA LACERDA;Rua Nossa Senhora das Graças;1663;46220-000;Centro;77;981580773;ririodoantonio@hotmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;RIO REAL;1º OFICIAL DE REGISTRO DE IMÓVEIS DE RIO REAL - BA;NILDA MARIA DE SOUZA CARVALHO;Rua Engenheiro Ademar Fontes Nº 148;148;48330-000;Centro;75;34261456;nccartorio@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;RODELAS;1º OFICIAL DE REGISTRO DE IMÓVEIS DE RODELAS - BA;HUMBERTO CIUFFI RODRIGUES FILHO;Avenida Manoel Moura;95;48630-000;Centro;75;988693539;registrorodelas@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;RUY BARBOSA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE RUY BARBOSA - BA;PEDRO HENRIQUE SILVA AMARAL;PRACA FRANCISCO RIBEIRO SAMPAIO;53;46800-000;CENTRO;75;32523695;cartoriosilvamaral@gmail.com;  www.cartoriosilvaamaral.com.br;Certidão Digital / e-Protocolo;
BA;SALVADOR;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SALVADOR - BA;HELEN LIRIO RODRIGUES DE OLIVEIRA;Rua Das Rosas;454;41810-070;Pituba;71;3018-3199;contato@primeirorisalvador.com;  www.1risalvador.com.br;Certidão Digital / e-Protocolo;
BA;SALVADOR;2º OFICIAL DE REGISTRO DE IMÓVEIS DE SALVADOR - BA;MAURÍCIO DA SILVA LOPES FILHO;Rua Portugal;154;40015-001;Comércio;71;3326-1888;contato@2risalvador.com.br;  www.2risalvador.com.br;Certidão Digital / e-Protocolo;
BA;SALVADOR;3º OFICIAL DE REGISTRO DE IMÓVEIS DE SALVADOR - BA;MARIVANDA  SOUZA NEDER REZAK;Rua Castro Neves;99;40255-020;Matatu;71;3036-7555;contato@3risalvador.com.br;  www.3risalvador.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / e-Protocolo;
BA;SALVADOR;4º OFICIAL DE REGISTRO DE IMÓVEIS DE SALVADOR - BA;DIOGO OLIVEIRA CANUTO;Rua Doutor Jose Peroba;275;41770-235;stiep;71;3011-1855;atendimento@4risalvador.com.br;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SALVADOR;5º OFICIAL DE REGISTRO DE IMÓVEIS DE SALVADOR - BA;DIOGO OLIVEIRA CANUTO;Rua Dr. José Peroba;275;40150-390;Graça;71;3245-7722;qualificacao@5risalvador.com.br;  www.5risalvador.com.br;Certidão Digital / e-Protocolo;
BA;SALVADOR;6º OFICIAL DE REGISTRO DE IMÓVEIS DE SALVADOR - BA;AVANI MARIA MACEDO GIARRUSSO;Rua Doutor João Pondé;500;40140-810;Barra;71;3011-9041;cartorio6risalvador@gmail.com;  www.6risalvador.com.br/home.faces;Certidão Digital / e-Protocolo;
BA;SALVADOR;7º OFICIAL DE REGISTRO DE IMÓVEIS DE SALVADOR - BA;JOÃO BORGES HEGOUET NETO;Avenida Professor Magalhães Neto;1550;41810-012;Pituba;71;32725665;recepcao@7risalvador.com.br;  www.7risalvador.com.br/;Certidão Digital / Matrícula Online / Pesquisa Qualificada / e-Protocolo;
BA;SANTA BÁRBARA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SANTA BÁRBARA - BA;LAÍS DE BRITO CARVALHO;PRAÇA Travessa Fernando São Paulo;0;44150-000;Centro;75;99878-7575;registro.santabarbara@outlook.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SANTA CRUZ CABRÁLIA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SANTA CRUZ CABRÁLIA - BA;LUCIANA CRISTINA MINARÉ PEREIRA;Rodovia Br 367, Km 07, S/n, Loja 72/74, Terminal Turistico;72;45807-000;Coroa Vermelha;73;3672-1545;cartorio.cabralia@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SANTA INÊS;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SANTA INÊS - BA;TIALLA TEIXEIRA COSTA DE CASTRO;Rua PEDRO BARBOSA;174;45320-000;Centro;73;3536-1263;cartoriosi2021@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SANTA LUZIA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SANTA LUZIA - BA;ANDREA MARIA PINHATE&nbsp;;;;;;;;;;
BA;SANTA MARIA DA VITORIA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SANTA MARIA DA VITORIA - BA;DÓRIS ARAUJO CASTRO LARANJEIRA BARBOSA;Rua Cel.clemente de Araújo Castro;182;47640-000;Centro;77;34834134;dorislaranjeira@yahoo.com.br;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SANTA RITA DE CASSIA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SANTA RITA DE CASSIA - BA;LUCÉLIA PITOMBEIRA BARRETO;Avenida Anália Nascimento;314;47150-000;Centro;77;36252399;ri.santaritadecassia@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SANTA TERESINHA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SANTA TERESINHA - BA;OLGA RIBEIRO SANTOS;Rua EDITE NOGUEIRA RANGEL;230;44590-000;Centro;75;99709-5885;risantaterezinha@outlook.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SANTANA;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SANTANA - BA;FÁBIO LECHUGA MARTINS;PRAÇA da Bandeira;70;47700-000;Centro;77;3484-2848;santanaritd@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SANTO AMARO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SANTO AMARO - BA;BRUNO SANTOS MAGALHÃES;Avenida Ferreira Bandeira;324;44200-000;Centro;75;98141-9156;risantoamaro@outlook.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SANTO ANTÔNIO DE JESUS;1º OFICIAL DEREGISTRO DE IMÓVEIS DE SANTO ANTONIO DE JESUS - BA;FLAVIA GUIOTI;Avenida DOIS DE JULHO;96;44430-074;Centro;75;3631-9893;PRIMEIRORISAJ@CARTORIOGUIOTI.COM;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SANTO ANTÔNIO DE JESUS;2º OFICIAL DE REGISTRO DE IMÓVEIS DE SANTO ANTONIO DE JESUS - BA;FLÁVIA GUIOTI;Rua Governador Roberto Santos - Shopping Itaguari;96;44570-000;Centro;75;36319893;segundorisaj@cartorioguioti.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SANTO ESTEVÃO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SANTO ESTEVÃO - BA;DANUSA PRISCILA DA SILVA NASCIMENTO;Rua Marechal Floriano Peixoto;100;44190-000;Centro;75;32453801;risantoestevao@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SAO DESIDERIO;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SAO DESIDERIO - BA;FERNANDA ASSIS LOMANTO ANDRADE;Rua Custódia Guimarães de Souza ;160;47820-000;Felisberto Ferreira dos Anjos;77;3623-2797;administrativo@risaodesiderio.com.br;  www.risaodesiderio.com.br;Certidão Digital / e-Protocolo;
BA;SAO DOMINGOS;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SÃO DOMINGOS - BA;RAFAEL DE ALMEIDA RIBEIRO;Rua TERTULIANO CARNEIRO;116;48895-000;Centro ;75;983524809;cartorio.ritdpj.saodomingos@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SÃO FELIPE;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SÃO FELIPE - BA;EMÍLIA QUÉTERE BELMONTE BISNETA;Rua Rua Gos Calmon;275;44550-000;Centro;75;9988078110;risaofelipeba@gmail.com;  www.gmail.com.br;Certidão Digital / e-Protocolo / Intimação-Consolidação;
BA;SAO FELIX;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SÃO FÉLIX - BA;RAFAEL DOS SANTOS RAMOS RUSSO;Rua Manoel Passos;n.º 3;44360-000;Centro;75;3438-4349;ritdpjsaofelix@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SAO FRANCISCO DO CONDE;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SÃO FRANCISCO DO CONDE - BA;JADSON SANTOS DE SANTANA;Rua Rodolfo Tourinho;135;43900-000;Centro ;71;3504-8158;registros.sfc@hotmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo;
BA;SÃO GABRIEL;1º OFICIAL DE REGISTRO DE IMÓVEIS DE SAO GABRIEL - BA;EDILTON ALMEIDA DE MOURA;Rua Filinto Machado;45;44915-000;Centro;74;99901-4509;cartoriori.sg@hotmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / e-Protocolo;
